"pmid","decision","layer","reason","citation_chase","language_exclude"
"396051","exclude","none","intestinal immunity vaccine WHO memorandum; review","no","no"
"30731568","exclude","none","wastewater foodborne disease review; typhoid among many","no","no"
"25013262","exclude","none","acute abdomen Nigeria; typhoid perforation surgical","no","no"
"29902174","maybe","L3","qSOFA febrile prognosis Tanzania; typhoid 5 percent cohort","no","no"
"6418767","exclude","none","complement pathway ELISA; typhoid sera incidental","no","no"
"857238","exclude","none","congenital neutropenia bone marrow culture; not typhoid","no","no"
"34851542","exclude","none","bacteriocins antimicrobial review; chemistry","no","no"
"30487991","exclude","none","Salmonella enteritidis myocarditis case; nontyphoid","no","no"
"25853317","exclude","none","hybrid nanoparticle antibacterial; chemistry","no","no"
"16314006","exclude","none","bovine colostrum antibody mice; animal","no","no"
"1918948","exclude","none","MPL adjuvant antibody mice; immunology","no","no"
"2672248","exclude","none","quinolone Salmonella carrier treatment review; carriers","no","no"
"5337833","exclude","none","mouse Salmonella antibody response; animal","no","no"
"34788181","exclude","none","eyedrop vaccination review; animal models","no","no"
"28951650","exclude","none","Salmonella osteomyelitis children series; complication focus","no","no"
"26639502","exclude","none","tea antimicrobial activity; botany","no","no"
"25015464","exclude","none","Mentha antimicrobial disc diffusion; botany","no","no"
"23716878","exclude","none","desert plant tinctures antibacterial; botany","no","no"
"26623276","exclude","none","oleander antidiarrhoeal antimicrobial; botany animal","no","no"
"12588327","exclude","none","conjugate vaccine review; no positivity","no","no"
"11750821","exclude","none","pentose regulation computational analysis; bioinformatics","no","no"
"23414843","exclude","none","domino reaction heterocycle antibacterial; chemistry","no","no"
"22689431","exclude","none","benzimidazole antimicrobial cytotoxic; chemistry","no","no"
"17194027","exclude","none","Schiff base metal antibacterial; chemistry","no","no"
"12024980","exclude","none","antibiotic in-vitro susceptibility; laboratory","no","no"
"40163403","exclude","none","rickettsial fever case series; typhoid differential","no","no"
"16416380","exclude","none","German language travel vaccination recommendations","no","yes"
"12874363","exclude","none","Typhimurium effector chemokine animal models; molecular","no","no"
"10466406","exclude","none","monoclonal antibody protection mice; animal","no","no"
"3435016","exclude","none","abdominal tuberculosis case series; typhoid differential","no","no"
"34942090","exclude","none","Vi-DT typhoid vaccine trial; immunogenicity no positivity","no","no"
"36739427","exclude","none","Syria WASH waterborne disease; suspected typhoid syndromic only","no","no"
"34487261","exclude","none","shellfish Salmonella AMR Morocco; food nontyphoid","no","no"
"21111918","exclude","none","Gallinarum Pullorum PCR identification; veterinary","no","no"
"17158898","exclude","none","SseL Salmonella effector SPI2; molecular murine","no","no"
"41097983","exclude","none","nontyphoidal Salmonella chicken risk assessment; food","no","no"
"27007562","exclude","none","turkey broiler carcass Salmonella AMR; veterinary","no","no"
"10228017","exclude","none","CD8 T cell Salmonella immunity mice; animal","no","no"
"3106921","exclude","none","live oral Salmonella vaccine review; mice","no","no"
"40349970","exclude","none","Plague of Athens historical review; typhoid differential","no","no"
"33518064","exclude","none","Salmonella Pullorum detection assay; veterinary","no","no"
"27960239","exclude","none","vaccine-preventable disease histopathology review; typhoid among many","no","no"
"25368112","exclude","none","Salmonella hydrogen metabolism virulence mice; molecular","no","no"
"20408416","exclude","none","Salmonella enteritidis parrot isolation; wildlife veterinary","no","no"
"15765064","exclude","none","Salmonella invasion gene regulation review; molecular","no","no"
"1258137","exclude","none","Togo Salmonella carrier survey; minimal typhoid","no","no"
"38035955","exclude","none","DNA gyrase inhibitor scaffold review; drug design","no","no"
"37702584","exclude","none","nontyphoidal Salmonella osteomyelitis case report","no","no"
"25812224","exclude","none","turkey poult Salmonella virulence AMR; veterinary","no","no"
"30611241","exclude","none","New Zealand gastroenteritis notifications; incidence trends","no","no"
"39165105","exclude","none","Gallinarum Pullorum global genomics; veterinary","no","no"
"36978394","exclude","none","nontyphoidal Salmonella gastroenteritis serotypes AMR Tunisia","no","no"
"41392498","exclude","none","Zimbabwe WASH scoping review; chase typhoid outbreak citations","yes","no"
"38675730","exclude","none","Paratyphi conjugate nanovaccine mice; immunology","no","no"
"28117713","exclude","none","Paratyphi B Java broiler barn; veterinary nontyphoid","no","no"
"19778917","exclude","none","Salmonella efflux fluoroquinolone resistance; AMR mechanism","no","no"
"31121690","exclude","none","broiler slaughterhouse microbiology Kuwait; food","no","no"
"39298421","exclude","none","nontyphoidal Salmonella pig farms Myanmar; veterinary AMR","no","no"
"36276524","exclude","none","lemon oil emulsion antimicrobial food; chemistry","no","no"
"36367878","exclude","none","RDT development priorities Delphi survey; opinion","no","no"
"26448885","exclude","none","pancreatitis thrombosis case Cameroon; typhoid mention","no","no"
"20950448","exclude","none","Typhimurium OmpA dendritic cell immunology; molecular","no","no"
"29112671","exclude","none","pregnant traveler pretravel care; special population","no","no"
"25955522","maybe","L3","febrile children Tanzania; presumptive typhoid 10 percent","no","no"
"21569733","exclude","none","typhoid paratyphoid meteorological distribution; ecological","no","no"
"39891067","exclude","none","Streptomyces metabolite antibacterial; microbiology","no","no"
"37344802","exclude","none","plant extract antimicrobial antioxidant; botany","no","no"
"34685879","exclude","none","Cistus essential oil antibacterial; botany","no","no"
"32050363","exclude","none","digestate pathogen hazard ranking; environmental","no","no"
"28573217","exclude","none","Bombax bark antibacterial antioxidant; botany","no","no"
"6421793","exclude","none","imipenem aerobic bacteria activity; AMR laboratory","no","no"
"38200754","exclude","none","citrus oil pullorum fowl typhoid floor; veterinary","no","no"
"21347426","exclude","none","Typhimurium hfq mutant vaccine murine; animal","no","no"
"37644452","exclude","none","intestinal infection spatiotemporal Zhejiang; ecological factors","no","no"
"42355900","exclude","none","returning traveler fever overview; review","no","no"
"36897438","exclude","none","silver nanoparticle plant antibacterial; chemistry","no","no"
"34578695","exclude","none","alginate silver film cheese packaging; chemistry","no","no"
"32916540","exclude","none","Piper silver nanoparticle antibacterial; chemistry","no","no"
"2975212","exclude","none","trospectomycin antibacterial pharmacokinetics; AMR","no","no"
"4947341","exclude","none","egg shell Salmonella penetration; food veterinary","no","no"
"37331795","exclude","none","imported disease trends Japan; travelers surveillance","no","no"
"34248312","exclude","none","reduced graphene oxide antibacterial; chemistry","no","no"
"33597415","exclude","none","kaffir lime oil antibacterial; botany","no","no"
"324978","exclude","none","Salmonella colicin phage genetics; molecular","no","no"
"39755658","exclude","none","Gallinarum LPS vaccine chicken; veterinary","no","no"
"27377431","exclude","none","laying hen cholinesterase fowl typhoid; veterinary","no","no"
"21217181","include","L3","Tanzania invasive infections; Salmonella Typhi 23 percent blood culture","no","no"
"31295802","exclude","none","mixed oxide nanoparticle antimicrobial; chemistry","no","no"
"30825430","exclude","none","Capparis extract antimicrobial; botany","no","no"
"29528312","exclude","none","ZnO-TiO2 nanomaterial antimicrobial; chemistry","no","no"
"17007619","exclude","none","acute abdominal pain Ghana; typhoid perforation surgical","no","no"
"37593313","exclude","none","scrub typhus children study; enteric fever coinfection","no","no"
"27198211","exclude","none","leucocyte VCS febrile differentiation; haematology biomarker","no","no"
"9159221","exclude","none","Salmonella cell binding pathways review; molecular","no","no"
"38234867","exclude","none","colistin LPS fluorescence labelling; molecular","no","no"
"22713958","exclude","none","medicinal plant antibacterial; botany","no","no"
"22195385","exclude","none","Gram stain extremity suppuration; not typhoid","no","no"
"21741732","exclude","none","aryloxyquinoline antimicrobial synthesis; chemistry","no","no"
"19145212","exclude","none","water plant antimicrobial Turkey; botany","no","no"
"16431396","exclude","none","erythromycin metal complex antibacterial; chemistry","no","no"
"15814558","exclude","none","MEDS PocR signaling domains; bioinformatics","no","no"
"41185154","exclude","none","egg white peptide antibacterial; food chemistry","no","no"
"28602988","exclude","none","Hypericum polysaccharide antimicrobial; chemistry","no","no"
"36048788","include","L3","Bangladesh acute febrile illness; enteric fever 10 percent culture","no","no"
"38881103","maybe","L3","acute undifferentiated fever markers; enteric fever 12.7 percent","no","no"
"21967698","exclude","none","Peltophorum flower antibacterial; botany","no","no"
"19523420","exclude","none","silver nanoparticle biosynthesis antibacterial; chemistry","no","no"
"19519479","exclude","none","Salmonella subspecies proteome divergence; genomics","no","no"
"23100733","exclude","none","Spirulina antibacterial in vitro; botany","no","no"
"17252947","exclude","none","dithiolene metal complex antibacterial; chemistry","no","no"
"16566840","exclude","none","bacteria cancer review; Typhi gallbladder mention","no","no"
"33573529","exclude","none","historical infectious disease protection review","no","no"
"16887743","exclude","none","elderly travellers review; special population","no","no"
"21188042","exclude","none","Prosopis wound care extract; botany animal","no","no"
"18948884","exclude","none","crow faeces pathogen detection; veterinary environmental","no","no"
"20161943","exclude","none","Parkia extract antibacterial; botany","no","no"
"16784863","exclude","none","piperazine derivative antimicrobial synthesis; chemistry","no","no"
"14503792","exclude","none","Salmonella rdar morphotype regulation; molecular","no","no"
"3911946","exclude","none","LPS monocyte interaction; immunology molecular","no","no"
"15968823","exclude","none","sulfonamide Schiff base antibacterial; chemistry","no","no"
"12455814","exclude","none","HLA-B27 ankylosing spondylitis HSP immunology not typhoid diagnosis","no","no"
"15092791","exclude","none","sewage sludge gamma radiation bacterial inactivation","no","no"
"3527989","exclude","none","mouse oral Salmonella vaccine study not diagnostic","no","no"
"38129083","exclude","none","typhoid spondylodiscitis single case report no denominator","no","no"
"18557255","exclude","none","intestinal tuberculosis case report not typhoid","no","no"
"10320378","exclude","none","DNA methylation bacterial virulence mouse vaccine","no","no"
"7691753","exclude","none","Rickettsia scrub typhus epitope mapping not typhoid","no","no"
"3013631","exclude","none","ciprofloxacin clinical experience review treatment","no","no"
"3026062","exclude","none","Russian neutrophil function study not eligible language","no","yes"
"27413069","exclude","none","nontyphoidal Salmonella serogroup C vaccine review","no","no"
"42327709","exclude","none","plant extract antibacterial S typhi test strain","no","no"
"23676781","exclude","none","eye banking corneal transplant not typhoid diagnosis","no","no"
"18274989","exclude","none","iron imbalance disease review not diagnostic","no","no"
"19745520","exclude","none","invasive salmonellosis Malawi narrative review","no","no"
"11964887","exclude","none","extended-spectrum beta-lactamases review non-typhoid","no","no"
"204392","exclude","none","Guillain-Barre outbreak typhoid incidental no case definition","no","no"
"929972","exclude","none","Bulgarian avian fowl typhoid not human","no","yes"
"5922285","exclude","none","mouse typhoid host-parasite immunology not diagnostic","no","no"
"28416464","exclude","none","water microbiological quality Kikwit not case diagnosis","no","no"
"22097446","exclude","none","French serology overview review not primary accuracy","no","no"
"19542362","exclude","none","mouse typhoid antibiotic immunity not diagnostic","no","no"
"9226110","exclude","none","fruit juice foodborne outbreak review not diagnostic","no","no"
"7765009","exclude","none","live bacterial vaccines environmental review","no","no"
"1605875","exclude","none","Spanish trichinosis children typhoid only comparator","no","no"
"1888450","exclude","none","necrotizing lymphadenitis pathology one typhoid case","no","no"
"19867942","exclude","none","killed bacteria serum ferment old study","no","no"
"26140240","exclude","none","Ty21a vaccine bladder tumor immunotherapy","no","no"
"31664972","exclude","none","cholera outbreak Kasese typhoid incidental two isolates","no","no"
"40081980","exclude","none","pediatric antibiotic prescribing trends not diagnostic","no","no"
"42048896","exclude","none","typhoid perforation hospital stay prognostic not diagnostic","no","no"
"23592259","exclude","none","Salmonella SPI-2 effectors vaccine design mouse","no","no"
"40522450","exclude","none","reservoir QMRA drinking water not diagnostic","no","no"
"31066446","exclude","none","HIV traveller vaccination review not diagnostic","no","no"
"10473522","exclude","none","dengue ELISA typhoid cross-reactivity control only","no","no"
"37304191","exclude","none","reaction-diffusion mathematical model typhoid example only","no","no"
"17176854","exclude","none","Japanese paratyphoid outbreak not eligible language","no","yes"
"40917845","maybe","none","Widal test false positives after COVID vaccination","no","no"
"37884212","exclude","none","paleomicrobiology historical death typhoid PCR negative","no","no"
"10531217","exclude","none","Salmonella virulence genes cell invasion molecular","no","no"
"27914021","exclude","none","nanoparticle water purification pathogen capture not diagnostic","no","no"
"12803883","exclude","none","endotoxin tolerance review typhoid vaccine model","no","no"
"2280201","exclude","none","cholera trial volunteer screening not typhoid diagnosis","no","no"
"24891290","exclude","none","Salmonella Javiana toxin molecular characterization nontyphoidal","no","no"
"42343275","exclude","none","hospital AMR antibiogram not typhoid case definition","no","no"
"32951591","exclude","none","systematic review non-malarial febrile illness aetiology","yes","no"
"28843417","exclude","none","waterborne zoonosis children S typhi incidental","no","no"
"42323056","exclude","none","typhoid vaccine inflammation brain fMRI model","no","no"
"39211316","exclude","none","Salmonella lytic phage food biocontrol not diagnostic","no","no"
"28445888","exclude","none","typhoid vaccine inflammation depression stress model","no","no"
"19596770","exclude","none","TLR5 Salmonella typhimurium mouse immunology not diagnostic","no","no"
"44783","exclude","none","German language not eligible","no","yes"
"37338790","exclude","none","in vitro antibacterial activity not diagnostic","no","no"
"36126071","exclude","none","slaughterhouse isolates not human diagnostic","no","no"
"28107379","exclude","none","in vitro antimicrobial activity not diagnostic","no","no"
"10705312","exclude","none","non-typhoidal Salmonella AMR typing","no","no"
"38678347","exclude","none","invasive non-typhoidal Salmonella surveillance","no","no"
"40494784","exclude","none","notifiable disease incidence trends not positivity","no","no"
"40311664","maybe","L3","febrile travelers confirmed typhoid with denominator","no","no"
"7927768","exclude","none","polysaccharide immunology not typhoid diagnostic","no","no"
"26700032","maybe","L3","bloodstream infection surveillance blood culture Typhi","no","no"
"40538739","exclude","none","case report no denominator special population","no","no"
"11198448","exclude","none","food microbiology survey not human","no","no"
"1638040","exclude","none","Japanese language not eligible","no","yes"
"26629629","exclude","none","fowl typhoid poultry vaccine not human","no","no"
"17995534","exclude","none","vaccine safety study not diagnostic","no","no"
"35447942","exclude","none","marine bacteria metabolites in vitro antimicrobial","no","no"
"42344016","exclude","none","cost-effectiveness POCT modeling not diagnostic accuracy","no","no"
"27527624","exclude","none","CRP biomarker across imported infections","no","no"
"27489805","exclude","none","fowl typhoid poultry vaccine not human","no","no"
"23647814","exclude","none","fowl typhoid poultry vaccine not human","no","no"
"10894571","exclude","none","gallbladder cancer review typhoid carrier mention","no","no"
"30015261","exclude","none","non-typhoidal Salmonella serotyping method","no","no"
"31511045","exclude","none","food handler carriage special population","no","no"
"22633901","exclude","none","silver nanoparticles in vitro antibacterial","no","no"
"11898462","exclude","none","drinking water bacteriology not human","no","no"
"2167520","exclude","none","toxin macrophage assay not diagnostic","no","no"
"38779642","exclude","none","colitis case series typhi incidental","no","no"
"32175509","exclude","none","marine bacterium pigments in vitro antimicrobial","no","no"
"25946027","exclude","none","stem cell macrophage model not diagnostic","no","no"
"23455215","exclude","none","plant extract in vitro antibacterial","no","no"
"21782421","exclude","none","synthesized compounds in vitro antimicrobial","no","no"
"10702265","exclude","none","gene regulation molecular biology not diagnostic","no","no"
"24660616","exclude","none","honey herb in vitro antibacterial","no","no"
"20138409","exclude","none","resin biocide in vitro antibacterial","no","no"
"16414588","exclude","none","antibiotic metal complexes in vitro antibacterial","no","no"
"921255","exclude","none","cephalosporin in vitro antibacterial comparison","no","no"
"40895961","exclude","none","dengue epidemiology typhoid excluded coinfection","no","no"
"26735046","exclude","none","food microbiology safety not human","no","no"
"23056891","exclude","none","dengue hepatic study not typhoid","no","no"
"41100453","exclude","none","quantum dots in vitro antibacterial","no","no"
"38173621","exclude","none","nanofibers wound healing in vitro antibacterial","no","no"
"24920785","exclude","none","cohort analysis history not typhoid","no","no"
"15807165","exclude","none","Polish language not eligible","no","yes"
"15043371","exclude","none","expatriate review typhoid differential mention","no","no"
"11095818","exclude","none","travel vaccination review not diagnostic","no","no"
"10844688","exclude","none","virulence gene regulation review not diagnostic","no","no"
"9853043","exclude","none","travel vaccination review not diagnostic","no","no"
"1455527","exclude","none","diarrhoeal agents excludes typhoid paratyphoid","no","no"
"2353685","exclude","none","hepatic granuloma series typhoid incidental","no","no"
"6612777","exclude","none","occupational health review typhoid mention","no","no"
"7416733","exclude","none","non-English animal vaccine immunology not diagnostic","no","yes"
"34342","exclude","none","amoxicillin drug review not diagnostic","no","no"
"22870596","exclude","none","paratyphi B strain typing method not diagnostic","no","no"
"33461660","exclude","none","environmental freshwater metagenomics not human typhoid","no","no"
"40661026","exclude","none","vaccine trial design review not diagnostic","no","no"
"17373105","exclude","none","non-English tropical infections narrative review","no","yes"
"9376506","exclude","none","recombinant vaccine strain animal study","no","no"
"18645798","exclude","none","fowl typhoid chickens not human","no","no"
"1381107","exclude","none","chicken serodiagnosis fowl typhoid not human","no","no"
"1096699","exclude","none","shellfish health hazards review not diagnostic","no","no"
"11588700","exclude","none","travel vaccines review not diagnostic","no","no"
"37363565","exclude","none","flood outbreak commentary no case counts","no","no"
"31064899","maybe","L3","febrile cohort screened typhoid positivity possible","no","no"
"30298813","exclude","none","leptospirosis history not typhoid diagnostic","no","no"
"29992211","exclude","none","public health memoir not diagnostic","no","no"
"15176511","exclude","none","traveller vaccination review not diagnostic","no","no"
"10650495","exclude","none","non-typhoidal salmonella case report no denominator","no","no"
"18137298","exclude","none","shigella bacteriophage study not typhoid","no","no"
"41348297","exclude","none","probiotic in vitro antimicrobial not diagnostic","no","no"
"33961103","exclude","none","raman serovar identification lab method","no","no"
"32908245","exclude","none","nanoparticle antimicrobial in vitro not diagnostic","no","no"
"25540009","exclude","none","snake venom antibacterial in vitro","no","no"
"10588014","exclude","none","poultry salmonella serovars not human","no","no"
"22666124","exclude","none","typhi antibiotic resistance treatment not diagnostic","no","no"
"34140939","exclude","none","probiotic chicken study not diagnostic","no","no"
"33830213","exclude","none","bacteriophage isolation food not diagnostic","no","no"
"25679309","exclude","none","cutting board microbiome not typhoid diagnostic","no","no"
"6985605","exclude","none","o-antigen immunochemistry rabbit antibodies basic science","no","no"
"36851210","exclude","none","vaccine AMR narrative review not diagnostic","no","no"
"25892808","exclude","none","salmonella poultry meat food microbiology","no","no"
"39745378","exclude","none","bacterial secretion system basic science","no","no"
"22017038","exclude","none","fowl typhoid vaccine chickens not human","no","no"
"1030870","exclude","none","non-English poultry salmonella carrier control","no","yes"
"25452942","exclude","none","intestinal obstruction surgery not typhoid diagnostic","no","no"
"38567288","exclude","none","plant extract antimicrobial in vitro","no","no"
"33062580","exclude","none","plant extract wound healing antimicrobial","no","no"
"35436979","exclude","none","systematic review waterborne interventions chase references","yes","no"
"8012435","exclude","none","communicable disease control priority no abstract","no","no"
"17724072","exclude","none","salmonella dublin cattle pathogenesis basic science","no","no"
"1613777","exclude","none","fowl typhoid gallinarum mutants chickens","no","no"
"39065026","exclude","none","salmonella biofilm genomics basic science","no","no"
