"Date","no_vacc","sc1_70","sc1_50","sc1_30"
2015-02-01,4.93947336467711,4.93947336467711,4.93947336467711,4.93947336467711
2015-02-02,5.47776524582368,5.47776524582368,5.47776524582368,5.47776524582368
2015-02-03,6.07470075749074,6.07470075749074,6.07470075749074,6.07470075749074
2015-02-04,6.73669195847449,6.73669195847449,6.73669195847449,6.73669195847449
2015-02-05,7.47084337535608,7.47084337535608,7.47084337535608,7.47084337535608
2015-02-06,8.28497219529176,8.28497219529176,8.28497219529176,8.28497219529176
2015-02-07,9.18778942199888,9.18778942199888,9.18778942199888,9.18778942199888
2015-02-08,10.1889907913102,10.1889907913102,10.1889907913102,10.1889907913102
2015-02-09,11.2992877700245,11.2992877700245,11.2992877700245,11.2992877700245
2015-02-10,12.5305534217242,12.5305534217242,12.5305534217242,12.5305534217242
2015-02-11,14.3726043815096,14.3137860100336,14.3305672355688,14.347367618822
2015-02-12,16.4854038865727,16.2172761509275,16.2934356820026,16.3699528317828
2015-02-13,18.9087338277316,18.2239899903001,18.4170599872479,18.6121763669573
2015-02-14,21.6882148549452,20.3120736920665,20.6960959774726,21.0873783330157
2015-02-15,24.8761713284094,22.4550162981635,23.1216678086891,23.8081097610791
2015-02-16,28.5326058347958,24.6220308921622,25.6811593802083,26.7858454573815
2015-02-17,32.7263191884532,26.7786582423534,28.3580897803726,30.0306747395899
2015-02-18,37.5362080301074,28.8875875901542,31.1320931943655,33.5509828725197
2015-02-19,43.0527488029377,30.9096701092331,33.9790161572958,37.3531298617026
2015-02-20,49.3796684096331,32.8050877094398,36.8711376916986,41.4411207849945
2015-02-21,56.6358890340771,34.5346343941949,39.7775182062053,45.8162821322069
2015-02-22,64.9577661191622,36.0610609046089,42.6644731885326,50.4769579853099
2015-02-23,74.5016094198731,37.3504011997598,45.4961657068262,55.4182238758369
2015-02-24,85.4465689087266,38.3732262823981,48.2353117511866,60.6316280639905
2015-02-25,90.9521001056323,37.8766236330037,48.6489516820832,62.484496874492
2015-02-26,96.8117311439867,37.3867071267912,49.0663206490831,64.3939918026453
2015-02-27,103.048145407308,36.9033843128516,49.4874528275615,66.3618360049488
2015-02-28,109.685479760116,36.4265640306877,49.9123826976219,68.3898046315534
2015-03-01,116.749390115144,35.956156397164,50.3411450457922,70.4797258708573
2015-03-02,124.267174352152,35.4920727839636,50.7737749681426,72.6334829975629
2015-03-03,132.267845269895,35.0342258050098,51.2103078719735,74.853015464218
2015-03-04,140.782266814608,34.5825292948418,51.6507794789117,77.14032102203
2015-03-05,149.843239103993,34.1368982958535,52.0952258266883,79.497456930848
2015-03-06,159.485646671123,33.6972490378893,52.5436832721561,81.9265421126013
2015-03-07,169.746559930555,33.2634989250055,52.9961884932131,84.4297585290037
2015-03-08,180.66539341253,32.835566516531,53.4527784916855,87.0093533242975
2015-03-09,192.284028917459,32.413371513123,53.9134905954474,89.6676404213905
2015-03-10,204.646981114403,31.9968347394633,54.3783624611218,92.4070026111474
2015-03-11,217.801548280705,31.585878129464,54.8474320764364,95.2298934147634
2015-03-12,231.797982334664,31.1804247106767,55.3207377627081,98.1388390822558
2015-03-13,246.689673269889,30.7803985886032,55.7983181774599,101.136440760446
2015-03-14,262.533320916417,30.3857249327901,56.2802123166709,104.225376374817
2015-03-15,279.389158666644,29.9963299603136,56.7664595176591,107.408403127181
2015-03-16,297.321125112871,29.6121409234207,57.2570994611016,110.688359251927
2015-03-17,316.397127224741,29.2330860925551,57.7521721741181,114.068166803032
2015-03-18,294.383054122738,27.0419729200194,53.5121772106702,105.868922665575
2015-03-19,273.900013117818,25.0150194404416,49.5833388553722,98.2587967685886
2015-03-20,254.842094587145,23.1400024041344,45.9429574474309,91.1957009039039
2015-03-21,237.110968667803,21.4056456715079,42.5700536714485,84.640665405022
2015-03-22,220.614116437915,19.8013772356497,39.4449387515596,78.5570807423123
2015-03-23,205.264829916647,18.3173292223248,36.5492144514317,72.910697523012
2015-03-24,190.979478095739,16.943974198535,33.8651237496604,67.6684701627164
2015-03-25,177.684757575992,15.6731097032519,31.377298132176,62.8016502073898
2015-03-26,165.315878333257,14.4976105910397,29.0723187951549,58.2850106999585
2015-03-27,153.810808126474,13.4106546115792,26.9373386239166,54.0944001999932
2015-03-28,143.110272497673,12.4057224096677,24.9600821929233,50.2067427837099
2015-03-29,133.157754771971,11.4765975252191,23.1288457657803,46.6000380439695
2015-03-30,123.899496057574,10.6173663932638,21.4324972952357,43.2533610902777
2015-03-31,115.284495245779,9.82241834394887,19.8604764231807,40.1468625487852
2015-04-01,107.26464805602,9.0864675633144,18.4028319164595,37.2618320781956
2015-04-02,99.7988069516824,8.40514764841209,17.0512552219918,34.5824893620669
2015-04-03,92.851425508806,7.77476241612118,15.7986707821563,32.0953171402046
2015-04-04,86.3883471819186,7.19174064442699,14.6382551354102,29.7873009130743
2015-04-05,80.3768881681105,6.65266488950384,13.5634792902073,27.6459882318752
2015-04-06,74.7858374070348,6.15427148571502,12.5681087249977,25.6594886985402
2015-04-07,69.5854565809069,5.69345054561281,11.6462033882286,23.8164739657352
2015-04-08,64.747480114505,5.26724595993848,10.7921176983433,22.1061777368599
2015-04-09,60.2451151751698,4.8728553976223,10.0005005437821,20.5183957660474
2015-04-10,56.0534140152905,4.507684598108,9.26638988564364,19.0436500368553
2015-04-11,52.1517505207683,4.16968164776301,8.58580726674423,17.6742431358903
2015-04-12,48.521385399671,3.85698813212179,7.95514721406604,16.4031933895652
2015-04-13,45.1443151375984,3.56781432077311,7.37094046961303,15.2237876924272
2015-04-14,42.0033226769987,3.3004485592132,6.82986945768193,14.1296066618751
2015-04-15,39.0819774171692,3.05325726884577,6.32876828486218,13.1145246381584
2015-04-16,36.3646352142554,2.82468494698202,5.864622740036,12.1727096843784
2015-04-17,33.8364383812519,2.61325416684062,5.43457029437836,11.2986235864872
2015-04-18,31.4833156880018,2.41756557754773,5.03590010135699,10.4870218532885
2015-04-19,29.2925180091169,2.23637076284906,4.66618243609536,9.73318283473704
2015-04-20,27.2535672244606,2.06868642919166,4.32347846834596,9.03329213886339
2015-04-21,25.3565585287763,1.91357655764895,4.00594719224999,8.38373536638247
2015-04-22,23.5920042093367,1.7701443301441,3.71182497552874,7.78105031518163
2015-04-23,21.9508365189298,1.6375325709687,3.43942632034979,7.22192828245925
2015-04-24,20.4244076758586,1.51492374678279,3.18714386332705,6.70321406472467
2015-04-25,19.0044898639411,1.40153996661482,2.95344837552072,6.22190595779822
2015-04-26,17.6832752325106,1.29664298186169,2.73688876243733,5.7751557568112
2015-04-27,16.4533844979332,1.19953536845891,2.53609416198579,5.36027246053316
2015-04-28,15.3084141233806,1.1096299493696,2.34989970566462,4.97494933116783
2015-04-29,14.2429190488038,1.0264404440582,2.17733301977314,4.61724610386583
2015-04-30,13.2516759668472,0.949497393757409,2.01745742239039,4.28529725089561
2015-05-01,12.3296858281888,0.878351468718749,1.86937648147348,3.97731746458475
2015-05-02,11.4721738415409,0.812573468212534,1.73223401485759,3.69160165732003
2015-05-03,10.6745894736491,0.751754320527878,1.60521409025598,3.42652496154733
2015-05-04,9.93260644929315,0.695505082972695,1.48754102525998,3.18054272977174
2015-05-05,9.2421227512865,0.643456941873703,1.37847938733898,2.95219053455747
2015-05-06,8.59929735761539,0.595265851216403,1.27734241840714,2.74009940423102
2015-05-07,8.00092537272773,0.550656527855771,1.18357350537351,2.54314624388436
2015-05-08,7.44414299380185,0.50938503854148,1.09667831056468,2.36033124285577
2015-05-09,6.9261969631588,0.471216065833807,1.01618052120172,2.19069201914429
2015-05-10,6.44445377454338,0.435924513593852,0.941624559372606,2.0333081152679
2015-05-11,5.9963996731241,0.403295506983548,0.87257558203223,1.88730099826355
2015-05-12,5.5796406554932,0.373124392465649,0.808619481002392,1.75183405968712
2015-05-13,5.19190246966666,0.34521673780374,0.749362882971807,1.62611261561345
2015-05-14,4.83103061508418,0.319388332062231,0.694433149496099,1.50938390663631
2015-05-15,4.49505127172236,0.29547234397851,0.643491640736711,1.40096158096671
2015-05-16,4.18234604506374,0.273337960613368,0.596269163358298,1.30029293599566
2015-05-17,3.89140147679594,0.25286225847155,0.552513226335684,1.20686031703506
2015-05-18,3.62076654283985,0.233927298525692,0.511981652567203,1.12016732816265
2015-05-19,3.36905416506891,0.216420332261928,0.474442946954831,1.03973948445239
2015-05-20,3.1349412113091,0.20023380167989,0.439676296404192,0.965124211974512
2015-05-21,2.91716849533893,0.185265339292709,0.407471569824556,0.895890847795504
2015-05-22,2.71454077688945,0.171417768127014,0.377629318128838,0.831630639978092
2015-05-23,2.52592705802252,0.158599137284169,0.349960839883939,0.771956868108842
2015-05-24,2.35033115443607,0.146730476528192,0.3243028217501,0.716532387073953
2015-05-25,2.18691795334691,0.135747689867723,0.3005214071612,0.66507827018499
2015-05-26,2.0348887205893,0.125589038877083,0.278487977373303,0.61732706468587
2015-05-27,1.8934788684726,0.1161954210679,0.258079416889893,0.573022769396781
2015-05-28,1.76195795578126,0.107510369889107,0.23917811346187,0.531920834714173
2015-05-29,1.63962968777481,0.0994800547269475,0.221671958087557,0.493788162610765
2015-05-30,1.52583191618787,0.0920532809049706,0.205454345012692,0.458403106635542
2015-05-31,1.41993663923016,0.0851814896840327,0.190424171730435,0.425555471913756
2015-06-01,1.3213533226515,0.0788191220284994,0.176486527282646,0.395047811679516
2015-06-02,1.22958350204927,0.0729291773986127,0.163563413369965,0.366716040215917
2015-06-03,1.14418928547146,0.0674796073920504,0.151586996326056,0.340416876914112
2015-06-04,1.06474962640188,0.0624394593408813,0.140491861771782,0.316012332689185
2015-06-05,0.990861712222568,0.0577791192684096,0.130215430635885,0.293370403641675
2015-06-06,0.922140964213752,0.0534703118891753,0.120697959154987,0.272365071057579
2015-06-07,0.858221037553879,0.049486100608954,0.111882538873588,0.252876301408348
2015-06-08,0.798753821319605,0.0458008875247568,0.103715096644066,0.234790046350888
2015-06-09,0.743409438485792,0.0423904134248306,0.0961443946266803,0.217998242727564
2015-06-10,0.691889612472174,0.0392330111607157,0.0891245040103641,0.20240368130632
2015-06-11,0.643952515854505,0.0363119647132757,0.0826194454777673,0.1879291082158
2015-06-12,0.599350851736448,0.0336097502042919,0.0765917976539388,0.17449475251772
